LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp
34.7273,-92.2389,11/20/16 16:53,,,,,
34.7273,-92.2389,11/20/16 17:53,,,,,
34.7273,-92.2389,11/20/16 18:53,,,,,
34.7273,-92.2389,11/20/16 19:53,,,,,
34.7273,-92.2389,11/20/16 20:53,,,,,
34.7273,-92.2389,11/20/16 21:53,,,,,
34.7273,-92.2389,11/20/16 22:53,,,,,
34.7273,-92.2389,11/20/16 23:53,57,29,,,
34.7273,-92.2389,11/20/16 23:59,57,29,,,
34.7273,-92.2389,11/21/16 0:53,,,,,
34.7273,-92.2389,11/21/16 1:53,,,,,
34.7273,-92.2389,11/21/16 2:53,,,,,
34.7273,-92.2389,11/21/16 3:53,,,,,
34.7273,-92.2389,11/21/16 4:53,,,,,
34.7273,-92.2389,11/21/16 5:53,,,,,
34.7273,-92.2389,11/21/16 6:53,,,,,
34.7273,-92.2389,11/21/16 7:53,,,,,
34.7273,-92.2389,11/21/16 8:53,,,,,
34.7273,-92.2389,11/21/16 9:53,,,,,
34.7273,-92.2389,11/21/16 10:53,,,,,
34.7273,-92.2389,11/21/16 11:53,,,,,
34.7273,-92.2389,11/21/16 12:53,,,,,
34.7273,-92.2389,11/21/16 13:53,,,,,
34.7273,-92.2389,11/21/16 14:53,,,,,
34.7273,-92.2389,11/21/16 15:53,,,,,
34.7273,-92.2389,11/21/16 16:53,,,,,
34.7273,-92.2389,11/21/16 17:53,,,,,
34.7273,-92.2389,11/21/16 18:53,,,,,
34.7273,-92.2389,11/21/16 19:53,,,,,
34.7273,-92.2389,11/21/16 20:53,,,,,
34.7273,-92.2389,11/21/16 21:53,,,,,
34.7273,-92.2389,11/21/16 22:53,,,,,
34.7273,-92.2389,11/21/16 23:53,63,32,,,
34.7273,-92.2389,11/21/16 23:59,63,32,,,
34.7273,-92.2389,11/22/16 0:53,,,,,
34.7273,-92.2389,11/22/16 1:53,,,,,
34.7273,-92.2389,11/22/16 2:53,,,,,
34.7273,-92.2389,11/22/16 3:53,,,,,
34.7273,-92.2389,11/22/16 4:53,,,,,
34.7273,-92.2389,11/22/16 5:53,,,,,
34.7273,-92.2389,11/22/16 6:53,,,,,
34.7273,-92.2389,11/22/16 7:53,,,,,
34.7273,-92.2389,11/22/16 8:53,,,,,
34.7273,-92.2389,11/22/16 9:53,,,,,
34.7273,-92.2389,11/22/16 10:46,,,,,
34.7273,-92.2389,11/22/16 10:53,,,,,
34.7273,-92.2389,11/22/16 11:53,,,,,
34.7273,-92.2389,11/22/16 12:11,,,,,
34.7273,-92.2389,11/22/16 12:53,,,,,
34.7273,-92.2389,11/22/16 13:53,,,,,
34.7273,-92.2389,11/22/16 14:53,,,,,
34.7273,-92.2389,11/22/16 15:53,,,,,
34.7273,-92.2389,11/22/16 16:35,,,,,
34.7273,-92.2389,11/22/16 16:40,,,,,
34.7273,-92.2389,11/22/16 16:53,,,,,
34.7273,-92.2389,11/22/16 17:53,,,,,
34.7273,-92.2389,11/22/16 18:53,,,,,
34.7273,-92.2389,11/22/16 19:53,,,,,
34.7273,-92.2389,11/22/16 20:53,,,,,
34.7273,-92.2389,11/22/16 21:53,,,,,
34.7273,-92.2389,11/22/16 22:53,,,,,
34.7273,-92.2389,11/22/16 23:13,,,,,
34.7273,-92.2389,11/22/16 23:53,64,39,,,
34.7273,-92.2389,11/22/16 23:59,64,39,,,
34.7273,-92.2389,11/23/16 0:53,,,,,
34.7273,-92.2389,11/23/16 1:35,,,,,
34.7273,-92.2389,11/23/16 1:53,,,,,
34.7273,-92.2389,11/23/16 2:51,,,,,
34.7273,-92.2389,11/23/16 2:53,,,,,
34.7273,-92.2389,11/23/16 3:53,,,,,
34.7273,-92.2389,11/23/16 4:53,,,,,
34.7273,-92.2389,11/23/16 5:24,,,,,
34.7273,-92.2389,11/23/16 5:53,,,,,
34.7273,-92.2389,11/23/16 6:16,,,,,
34.7273,-92.2389,11/23/16 6:53,,,,,
34.7273,-92.2389,11/23/16 7:53,,,,,
34.7273,-92.2389,11/23/16 8:53,,,,,
34.7273,-92.2389,11/23/16 9:53,,,,,
34.7273,-92.2389,11/23/16 10:53,,,,,
34.7273,-92.2389,11/23/16 11:38,,,,,
34.7273,-92.2389,11/23/16 11:53,,,,,
34.7273,-92.2389,11/23/16 12:08,,,,,
34.7273,-92.2389,11/23/16 12:53,,,,,
34.7273,-92.2389,11/23/16 13:53,,,,,
34.7273,-92.2389,11/23/16 14:53,,,,,
34.7273,-92.2389,11/23/16 15:53,,,,,
34.7273,-92.2389,11/23/16 16:38,,,,,
34.7273,-92.2389,11/23/16 16:53,,,,,
34.7273,-92.2389,11/23/16 17:53,,,,,
34.7273,-92.2389,11/23/16 18:53,,,,,
34.7273,-92.2389,11/23/16 19:53,,,,,
34.7273,-92.2389,11/23/16 20:53,,,,,
34.7273,-92.2389,11/23/16 21:53,,,,,
34.7273,-92.2389,11/23/16 22:29,,,,,
34.7273,-92.2389,11/23/16 22:53,,,,,
34.7273,-92.2389,11/23/16 23:53,62,52,,,
34.7273,-92.2389,11/23/16 23:59,62,52,,,
34.7273,-92.2389,11/24/16 0:53,,,,,
34.7273,-92.2389,11/24/16 1:53,,,,,
34.7273,-92.2389,11/24/16 2:53,,,,,
34.7273,-92.2389,11/24/16 3:53,,,,,
34.7273,-92.2389,11/24/16 4:53,,,,,
34.7273,-92.2389,11/24/16 5:53,,,,,
34.7273,-92.2389,11/24/16 6:53,,,,,
34.7273,-92.2389,11/24/16 7:53,,,,,
34.7273,-92.2389,11/24/16 8:53,,,,,
34.7273,-92.2389,11/24/16 9:53,,,,,
34.7273,-92.2389,11/24/16 10:53,,,,,
34.7273,-92.2389,11/24/16 11:53,,,,,
34.7273,-92.2389,11/24/16 12:53,,,,,
34.7273,-92.2389,11/24/16 13:53,,,,,
34.7273,-92.2389,11/24/16 14:53,,,,,
34.7273,-92.2389,11/24/16 15:53,,,,,
34.7273,-92.2389,11/24/16 16:53,,,,,
34.7273,-92.2389,11/24/16 17:53,,,,,
34.7273,-92.2389,11/24/16 18:08,,,,,
34.7273,-92.2389,11/24/16 18:53,,,,,
34.7273,-92.2389,11/24/16 19:53,,,,,
34.7273,-92.2389,11/24/16 20:53,,,,,
34.7273,-92.2389,11/24/16 21:53,,,,,
34.7273,-92.2389,11/24/16 22:53,,,,,
34.7273,-92.2389,11/24/16 23:51,,,,,
34.7273,-92.2389,11/24/16 23:53,53,40,,,
34.7273,-92.2389,11/24/16 23:59,53,40,,,
34.7273,-92.2389,11/25/16 0:28,,,,,
34.7273,-92.2389,11/25/16 0:35,,,,,
34.7273,-92.2389,11/25/16 0:42,,,,,
34.7273,-92.2389,11/25/16 0:53,,,,,
34.7273,-92.2389,11/25/16 1:05,,,,,
34.7273,-92.2389,11/25/16 1:51,,,,,
34.7273,-92.2389,11/25/16 1:53,,,,,
34.7273,-92.2389,11/25/16 2:06,,,,,
34.7273,-92.2389,11/25/16 2:10,,,,,
34.7273,-92.2389,11/25/16 2:29,,,,,
34.7273,-92.2389,11/25/16 2:51,,,,,
34.7273,-92.2389,11/25/16 2:53,,,,,
34.7273,-92.2389,11/25/16 3:13,,,,,
34.7273,-92.2389,11/25/16 3:22,,,,,
34.7273,-92.2389,11/25/16 3:51,,,,,
34.7273,-92.2389,11/25/16 3:53,,,,,
34.7273,-92.2389,11/25/16 4:53,,,,,
34.7273,-92.2389,11/25/16 5:28,,,,,
34.7273,-92.2389,11/25/16 5:43,,,,,
34.7273,-92.2389,11/25/16 5:51,,,,,
34.7273,-92.2389,11/25/16 5:53,,,,,
34.7273,-92.2389,11/25/16 6:53,,,,,
34.7273,-92.2389,11/25/16 7:53,,,,,
34.7273,-92.2389,11/25/16 8:06,,,,,
34.7273,-92.2389,11/25/16 8:15,,,,,
34.7273,-92.2389,11/25/16 8:30,,,,,
34.7273,-92.2389,11/25/16 8:46,,,,,
34.7273,-92.2389,11/25/16 8:53,,,,,
34.7273,-92.2389,11/25/16 9:30,,,,,
34.7273,-92.2389,11/25/16 9:44,,,,,
34.7273,-92.2389,11/25/16 9:51,,,,,
34.7273,-92.2389,11/25/16 9:53,,,,,
34.7273,-92.2389,11/25/16 10:24,,,,,
34.7273,-92.2389,11/25/16 10:36,,,,,
34.7273,-92.2389,11/25/16 10:53,,,,,
34.7273,-92.2389,11/25/16 11:20,,,,,
34.7273,-92.2389,11/25/16 11:53,,,,,
34.7273,-92.2389,11/25/16 12:53,,,,,
34.7273,-92.2389,11/25/16 13:53,,,,,
34.7273,-92.2389,11/25/16 14:53,,,,,
34.7273,-92.2389,11/25/16 15:53,,,,,
34.7273,-92.2389,11/25/16 16:53,,,,,
34.7273,-92.2389,11/25/16 17:53,,,,,
34.7273,-92.2389,11/25/16 18:53,,,,,
34.7273,-92.2389,11/25/16 19:19,,,,,
34.7273,-92.2389,11/25/16 19:53,,,,,
34.7273,-92.2389,11/25/16 20:53,,,,,
34.7273,-92.2389,11/25/16 21:53,,,,,
34.7273,-92.2389,11/25/16 22:40,,,,,
34.7273,-92.2389,11/25/16 22:43,,,,,
34.7273,-92.2389,11/25/16 22:53,,,,,
34.7273,-92.2389,11/25/16 23:01,,,,,
34.7273,-92.2389,11/25/16 23:10,,,,,
34.7273,-92.2389,11/25/16 23:53,55,38,,,
34.7273,-92.2389,11/25/16 23:59,55,38,,,
34.7273,-92.2389,11/26/16 0:51,,,,,
34.7273,-92.2389,11/26/16 0:53,,,,,
34.7273,-92.2389,11/26/16 1:19,,,,,
34.7273,-92.2389,11/26/16 1:33,,,,,
34.7273,-92.2389,11/26/16 1:53,,,,,
34.7273,-92.2389,11/26/16 1:54,,,,,
34.7273,-92.2389,11/26/16 2:51,,,,,
34.7273,-92.2389,11/26/16 2:53,,,,,
34.7273,-92.2389,11/26/16 2:56,,,,,
34.7273,-92.2389,11/26/16 3:01,,,,,
34.7273,-92.2389,11/26/16 3:11,,,,,
34.7273,-92.2389,11/26/16 3:20,,,,,
34.7273,-92.2389,11/26/16 3:53,,,,,
34.7273,-92.2389,11/26/16 4:30,,,,,
34.7273,-92.2389,11/26/16 4:53,,,,,
34.7273,-92.2389,11/26/16 4:58,,,,,
34.7273,-92.2389,11/26/16 5:11,,,,,
34.7273,-92.2389,11/26/16 5:19,,,,,
34.7273,-92.2389,11/26/16 5:28,,,,,
34.7273,-92.2389,11/26/16 5:37,,,,,
34.7273,-92.2389,11/26/16 5:51,,,,,
34.7273,-92.2389,11/26/16 5:53,,,,,
34.7273,-92.2389,11/26/16 5:58,,,,,
34.7273,-92.2389,11/26/16 6:13,,,,,
34.7273,-92.2389,11/26/16 6:25,,,,,
34.7273,-92.2389,11/26/16 6:53,,,,,
34.7273,-92.2389,11/26/16 6:54,,,,,
34.7273,-92.2389,11/26/16 7:32,,,,,
34.7273,-92.2389,11/26/16 7:35,,,,,
34.7273,-92.2389,11/26/16 7:53,,,,,
34.7273,-92.2389,11/26/16 8:33,,,,,
34.7273,-92.2389,11/26/16 8:53,,,,,
34.7273,-92.2389,11/26/16 9:16,,,,,
34.7273,-92.2389,11/26/16 9:43,,,,,
34.7273,-92.2389,11/26/16 9:53,,,,,
34.7273,-92.2389,11/26/16 10:23,,,,,
34.7273,-92.2389,11/26/16 10:53,,,,,
34.7273,-92.2389,11/26/16 11:46,,,,,
34.7273,-92.2389,11/26/16 11:53,,,,,
34.7273,-92.2389,11/26/16 12:53,,,,,
34.7273,-92.2389,11/26/16 13:42,,,,,
34.7273,-92.2389,11/26/16 13:53,,,,,
34.7273,-92.2389,11/26/16 14:40,,,,,
34.7273,-92.2389,11/26/16 14:53,,,,,
34.7273,-92.2389,11/26/16 15:53,,,,,
34.7273,-92.2389,11/26/16 16:53,,,,,
34.7273,-92.2389,11/26/16 17:53,,,,,
34.7273,-92.2389,11/26/16 18:53,,,,,
34.7273,-92.2389,11/26/16 19:53,,,,,
34.7273,-92.2389,11/26/16 20:53,,,,,
34.7273,-92.2389,11/26/16 21:53,,,,,
34.7273,-92.2389,11/26/16 22:17,,,,,
34.7273,-92.2389,11/26/16 22:39,,,,,
34.7273,-92.2389,11/26/16 22:53,,,,,
34.7273,-92.2389,11/26/16 23:27,,,,,
34.7273,-92.2389,11/26/16 23:36,,,,,
34.7273,-92.2389,11/26/16 23:53,52,34,,,
34.7273,-92.2389,11/26/16 23:59,52,34,,,
34.7273,-92.2389,11/27/16 0:53,,,,,
34.7273,-92.2389,11/27/16 1:05,,,,,
34.7273,-92.2389,11/27/16 1:19,,,,,
34.7273,-92.2389,11/27/16 1:24,,,,,
34.7273,-92.2389,11/27/16 1:25,,,,,
34.7273,-92.2389,11/27/16 1:35,,,,,
34.7273,-92.2389,11/27/16 1:53,,,,,
34.7273,-92.2389,11/27/16 2:38,,,,,
34.7273,-92.2389,11/27/16 2:51,,,,,
34.7273,-92.2389,11/27/16 2:53,,,,,
34.7273,-92.2389,11/27/16 2:54,,,,,
34.7273,-92.2389,11/27/16 3:04,,,,,
34.7273,-92.2389,11/27/16 3:26,,,,,
34.7273,-92.2389,11/27/16 3:53,,,,,
34.7273,-92.2389,11/27/16 4:53,,,,,
34.7273,-92.2389,11/27/16 5:53,,,,,
34.7273,-92.2389,11/27/16 6:26,,,,,
34.7273,-92.2389,11/27/16 6:53,,,,,
34.7273,-92.2389,11/27/16 7:53,,,,,
34.7273,-92.2389,11/27/16 8:53,,,,,
34.7273,-92.2389,11/27/16 9:11,,,,,
34.7273,-92.2389,11/27/16 9:39,,,,,
34.7273,-92.2389,11/27/16 9:53,,,,,
34.7273,-92.2389,11/27/16 10:00,,,,,
34.7273,-92.2389,11/27/16 10:28,,,,,
34.7273,-92.2389,11/27/16 10:53,,,,,
34.7273,-92.2389,11/27/16 11:21,,,,,
34.7273,-92.2389,11/27/16 11:40,,,,,
34.7273,-92.2389,11/27/16 11:53,,,,,
34.7273,-92.2389,11/27/16 12:53,,,,,
34.7273,-92.2389,11/27/16 13:53,,,,,
34.7273,-92.2389,11/27/16 14:53,,,,,
34.7273,-92.2389,11/27/16 15:53,,,,,
34.7273,-92.2389,11/27/16 16:53,,,,,
34.7273,-92.2389,11/27/16 17:53,,,,,
34.7273,-92.2389,11/27/16 18:53,,,,,
34.7273,-92.2389,11/27/16 19:53,,,,,
34.7273,-92.2389,11/27/16 20:53,,,,,
34.7273,-92.2389,11/27/16 21:21,,,,,
34.7273,-92.2389,11/27/16 21:53,,,,,
34.7273,-92.2389,11/27/16 22:53,,,,,
34.7273,-92.2389,11/27/16 23:53,52,29,,,
34.7273,-92.2389,11/27/16 23:59,52,32,,,
34.7273,-92.2389,11/28/16 0:37,,,,,
34.7273,-92.2389,11/28/16 0:53,,,,,
34.7273,-92.2389,11/28/16 1:02,,,,,
34.7273,-92.2389,11/28/16 1:18,,,,,
34.7273,-92.2389,11/28/16 1:30,,,,,
34.7273,-92.2389,11/28/16 1:53,,,,,
34.7273,-92.2389,11/28/16 2:03,,,,,
34.7273,-92.2389,11/28/16 2:53,,,,,
34.7273,-92.2389,11/28/16 3:53,,,,,
34.7273,-92.2389,11/28/16 4:53,,,,,
34.7273,-92.2389,11/28/16 5:53,,,,,
34.7273,-92.2389,11/28/16 6:53,,,,,
34.7273,-92.2389,11/28/16 7:04,,,,,
34.7273,-92.2389,11/28/16 7:46,,,,,
34.7273,-92.2389,11/28/16 7:53,,,,,
34.7273,-92.2389,11/28/16 8:15,,,,,
34.7273,-92.2389,11/28/16 8:22,,,,,
34.7273,-92.2389,11/28/16 8:27,,,,,
34.7273,-92.2389,11/28/16 8:41,,,,,
34.7273,-92.2389,11/28/16 8:53,,,,,
34.7273,-92.2389,11/28/16 9:53,,,,,
34.7273,-92.2389,11/28/16 10:08,,,,,
34.7273,-92.2389,11/28/16 10:53,,,,,
34.7273,-92.2389,11/28/16 11:30,,,,,
34.7273,-92.2389,11/28/16 11:51,,,,,
34.7273,-92.2389,11/28/16 11:53,,,,,
34.7273,-92.2389,11/28/16 12:25,,,,,
34.7273,-92.2389,11/28/16 12:51,,,,,
34.7273,-92.2389,11/28/16 12:53,,,,,
34.7273,-92.2389,11/28/16 13:51,,,,,
34.7273,-92.2389,11/28/16 13:53,,,,,
34.7273,-92.2389,11/28/16 14:53,,,,,
34.7273,-92.2389,11/28/16 15:53,,,,,
34.7273,-92.2389,11/28/16 16:26,,,,,
34.7273,-92.2389,11/28/16 16:53,,,,,
34.7273,-92.2389,11/28/16 17:53,,,,,
34.7273,-92.2389,11/28/16 18:08,,,,,
34.7273,-92.2389,11/28/16 18:25,,,,,
34.7273,-92.2389,11/28/16 18:53,,,,,
34.7273,-92.2389,11/28/16 19:53,,,,,
34.7273,-92.2389,11/28/16 20:36,,,,,
34.7273,-92.2389,11/28/16 20:53,,,,,
34.7273,-92.2389,11/28/16 21:11,,,,,
34.7273,-92.2389,11/28/16 21:45,,,,,
34.7273,-92.2389,11/28/16 21:53,,,,,
34.7273,-92.2389,11/28/16 22:53,,,,,
34.7273,-92.2389,11/28/16 23:33,,,,,
34.7273,-92.2389,11/28/16 23:53,55,47,,,
34.7273,-92.2389,11/28/16 23:59,55,47,,,
34.7273,-92.2389,11/29/16 0:53,,,,,
34.7273,-92.2389,11/29/16 1:53,,,,,
34.7273,-92.2389,11/29/16 2:53,,,,,
34.7273,-92.2389,11/29/16 3:15,,,,,
34.7273,-92.2389,11/29/16 3:51,,,,,
34.7273,-92.2389,11/29/16 3:53,,,,,
34.7273,-92.2389,11/29/16 4:25,,,,,
34.7273,-92.2389,11/29/16 4:53,,,,,
34.7273,-92.2389,11/29/16 5:53,,,,,
34.7273,-92.2389,11/29/16 6:53,,,,,
34.7273,-92.2389,11/29/16 6:56,,,,,
34.7273,-92.2389,11/29/16 7:06,,,,,
34.7273,-92.2389,11/29/16 7:42,,,,,
34.7273,-92.2389,11/29/16 7:53,,,,,
34.7273,-92.2389,11/29/16 8:36,,,,,
34.7273,-92.2389,11/29/16 8:53,,,,,
34.7273,-92.2389,11/29/16 9:53,,,,,
34.7273,-92.2389,11/29/16 10:53,,,,,
34.7273,-92.2389,11/29/16 11:53,,,,,
34.7273,-92.2389,11/29/16 12:53,,,,,
34.7273,-92.2389,11/29/16 13:53,,,,,
34.7273,-92.2389,11/29/16 14:53,,,,,
34.7273,-92.2389,11/29/16 15:53,,,,,
34.7273,-92.2389,11/29/16 16:53,,,,,
34.7273,-92.2389,11/29/16 17:53,,,,,
34.7273,-92.2389,11/29/16 18:53,,,,,
34.7273,-92.2389,11/29/16 19:53,,,,,
34.7273,-92.2389,11/29/16 20:53,,,,,
34.7273,-92.2389,11/29/16 21:53,,,,,
34.7273,-92.2389,11/29/16 22:53,,,,,
34.7273,-92.2389,11/29/16 23:53,65,48,,,
34.7273,-92.2389,11/29/16 23:59,65,48,,,
34.7273,-92.2389,11/30/16 0:53,,,,,
34.7273,-92.2389,11/30/16 1:53,,,,,
34.7273,-92.2389,11/30/16 2:53,,,,,
34.7273,-92.2389,11/30/16 3:53,,,,,
34.7273,-92.2389,11/30/16 4:53,,,,,
34.7273,-92.2389,11/30/16 5:53,,,,,
34.7273,-92.2389,11/30/16 6:53,,,,,
34.7273,-92.2389,11/30/16 7:53,,,,,
34.7273,-92.2389,11/30/16 8:53,,,,,
34.7273,-92.2389,11/30/16 9:53,,,,,
34.7273,-92.2389,11/30/16 10:53,,,,,
34.7273,-92.2389,11/30/16 11:53,,,,,
34.7273,-92.2389,11/30/16 12:53,,,,,
34.7273,-92.2389,11/30/16 13:53,,,,,
34.7273,-92.2389,11/30/16 14:53,,,,,
34.7273,-92.2389,11/30/16 15:53,,,,,
34.7273,-92.2389,11/30/16 16:53,,,,,
34.7273,-92.2389,11/30/16 17:53,,,,,
34.7273,-92.2389,11/30/16 18:53,,,,,
34.7273,-92.2389,11/30/16 19:53,,,,,
34.7273,-92.2389,11/30/16 20:53,,,,,
34.7273,-92.2389,11/30/16 21:53,,,,,
34.7273,-92.2389,11/30/16 22:53,,,,,
34.7273,-92.2389,11/30/16 23:53,55,36,,,
34.7273,-92.2389,11/30/16 23:59,55,36,66.7,43.6,55.1
34.7273,-92.2389,12/1/16 0:53,,,,,
34.7273,-92.2389,12/1/16 1:53,,,,,
34.7273,-92.2389,12/1/16 2:53,,,,,
34.7273,-92.2389,12/1/16 3:53,,,,,
34.7273,-92.2389,12/1/16 4:53,,,,,
34.7273,-92.2389,12/1/16 5:51,,,,,
34.7273,-92.2389,12/1/16 5:53,,,,,
34.7273,-92.2389,12/1/16 6:53,,,,,
34.7273,-92.2389,12/1/16 7:53,,,,,
34.7273,-92.2389,12/1/16 8:53,,,,,
34.7273,-92.2389,12/1/16 9:53,,,,,
34.7273,-92.2389,12/1/16 10:53,,,,,
34.7273,-92.2389,12/1/16 11:53,,,,,
34.7273,-92.2389,12/1/16 12:53,,,,,
34.7273,-92.2389,12/1/16 13:53,,,,,
34.7273,-92.2389,12/1/16 14:53,,,,,
34.7273,-92.2389,12/1/16 15:53,,,,,
34.7273,-92.2389,12/1/16 16:53,,,,,
34.7273,-92.2389,12/1/16 17:53,,,,,
34.7273,-92.2389,12/1/16 18:53,,,,,
34.7273,-92.2389,12/1/16 19:53,,,,,
34.7273,-92.2389,12/1/16 20:53,,,,,
34.7273,-92.2389,12/1/16 21:53,,,,,
34.7273,-92.2389,12/1/16 22:53,,,,,
34.7273,-92.2389,12/1/16 23:53,61,30,,,
34.7273,-92.2389,12/1/16 23:59,61,30,,,
34.7273,-92.2389,12/2/16 0:53,,,,,
34.7273,-92.2389,12/2/16 1:53,,,,,
34.7273,-92.2389,12/2/16 2:53,,,,,
34.7273,-92.2389,12/2/16 3:53,,,,,
34.7273,-92.2389,12/2/16 4:53,,,,,
34.7273,-92.2389,12/2/16 5:53,,,,,
34.7273,-92.2389,12/2/16 6:53,,,,,
34.7273,-92.2389,12/2/16 7:53,,,,,
34.7273,-92.2389,12/2/16 8:53,,,,,
34.7273,-92.2389,12/2/16 9:53,,,,,
34.7273,-92.2389,12/2/16 10:53,,,,,
34.7273,-92.2389,12/2/16 11:53,,,,,
34.7273,-92.2389,12/2/16 12:53,,,,,
34.7273,-92.2389,12/2/16 13:53,,,,,
34.7273,-92.2389,12/2/16 14:53,,,,,
34.7273,-92.2389,12/2/16 15:53,,,,,
34.7273,-92.2389,12/2/16 16:53,,,,,
34.7273,-92.2389,12/2/16 17:53,,,,,
34.7273,-92.2389,12/2/16 18:53,,,,,
34.7273,-92.2389,12/2/16 19:53,,,,,
34.7273,-92.2389,12/2/16 20:53,,,,,
34.7273,-92.2389,12/2/16 21:53,,,,,
34.7273,-92.2389,12/2/16 22:53,,,,,
34.7273,-92.2389,12/2/16 23:53,63,32,,,
34.7273,-92.2389,12/2/16 23:59,63,32,,,
34.7273,-92.2389,12/3/16 0:53,,,,,
34.7273,-92.2389,12/3/16 1:53,,,,,
34.7273,-92.2389,12/3/16 2:53,,,,,
34.7273,-92.2389,12/3/16 3:53,,,,,
34.7273,-92.2389,12/3/16 4:53,,,,,
34.7273,-92.2389,12/3/16 5:53,,,,,
34.7273,-92.2389,12/3/16 6:53,,,,,
34.7273,-92.2389,12/3/16 7:53,,,,,
34.7273,-92.2389,12/3/16 8:53,,,,,
34.7273,-92.2389,12/3/16 9:53,,,,,
34.7273,-92.2389,12/3/16 10:53,,,,,
34.7273,-92.2389,12/3/16 11:53,,,,,
34.7273,-92.2389,12/3/16 12:53,,,,,
34.7273,-92.2389,12/3/16 13:05,,,,,
34.7273,-92.2389,12/3/16 13:29,,,,,
34.7273,-92.2389,12/3/16 13:53,,,,,
34.7273,-92.2389,12/3/16 14:53,,,,,
34.7273,-92.2389,12/3/16 15:53,,,,,
34.7273,-92.2389,12/3/16 16:53,,,,,
34.7273,-92.2389,12/3/16 17:53,,,,,
34.7273,-92.2389,12/3/16 18:02,,,,,
34.7273,-92.2389,12/3/16 18:28,,,,,
34.7273,-92.2389,12/3/16 18:53,,,,,
34.7273,-92.2389,12/3/16 19:53,,,,,
34.7273,-92.2389,12/3/16 20:53,,,,,
34.7273,-92.2389,12/3/16 21:53,,,,,
34.7273,-92.2389,12/3/16 22:53,,,,,
34.7273,-92.2389,12/3/16 23:53,48,42,,,
34.7273,-92.2389,12/3/16 23:59,48,42,,,
34.7273,-92.2389,12/4/16 0:13,,,,,
34.7273,-92.2389,12/4/16 0:53,,,,,
34.7273,-92.2389,12/4/16 1:53,,,,,
34.7273,-92.2389,12/4/16 2:53,,,,,
34.7273,-92.2389,12/4/16 3:53,,,,,
34.7273,-92.2389,12/4/16 4:53,,,,,
34.7273,-92.2389,12/4/16 5:53,,,,,
34.7273,-92.2389,12/4/16 6:27,,,,,
34.7273,-92.2389,12/4/16 6:40,,,,,
34.7273,-92.2389,12/4/16 6:51,,,,,
34.7273,-92.2389,12/4/16 6:53,,,,,
34.7273,-92.2389,12/4/16 7:19,,,,,
34.7273,-92.2389,12/4/16 7:27,,,,,
34.7273,-92.2389,12/4/16 7:53,,,,,
34.7273,-92.2389,12/4/16 8:53,,,,,
34.7273,-92.2389,12/4/16 9:36,,,,,
34.7273,-92.2389,12/4/16 9:53,,,,,
34.7273,-92.2389,12/4/16 10:53,,,,,
34.7273,-92.2389,12/4/16 11:53,,,,,
34.7273,-92.2389,12/4/16 12:23,,,,,
34.7273,-92.2389,12/4/16 12:53,,,,,
34.7273,-92.2389,12/4/16 13:53,,,,,
34.7273,-92.2389,12/4/16 14:23,,,,,
34.7273,-92.2389,12/4/16 14:53,,,,,
34.7273,-92.2389,12/4/16 15:37,,,,,
34.7273,-92.2389,12/4/16 15:53,,,,,
34.7273,-92.2389,12/4/16 16:53,,,,,
34.7273,-92.2389,12/4/16 17:53,,,,,
34.7273,-92.2389,12/4/16 18:53,,,,,
34.7273,-92.2389,12/4/16 19:53,,,,,
34.7273,-92.2389,12/4/16 20:53,,,,,
34.7273,-92.2389,12/4/16 21:08,,,,,
34.7273,-92.2389,12/4/16 21:53,,,,,
34.7273,-92.2389,12/4/16 22:53,,,,,
34.7273,-92.2389,12/4/16 23:01,,,,,
34.7273,-92.2389,12/4/16 23:53,47,40,,,
34.7273,-92.2389,12/4/16 23:59,47,40,,,
34.7273,-92.2389,12/5/16 0:36,,,,,
34.7273,-92.2389,12/5/16 0:53,,,,,
34.7273,-92.2389,12/5/16 1:16,,,,,
34.7273,-92.2389,12/5/16 1:38,,,,,
34.7273,-92.2389,12/5/16 1:51,,,,,
34.7273,-92.2389,12/5/16 1:53,,,,,
34.7273,-92.2389,12/5/16 2:53,,,,,
34.7273,-92.2389,12/5/16 3:53,,,,,
34.7273,-92.2389,12/5/16 4:53,,,,,
34.7273,-92.2389,12/5/16 5:53,,,,,
34.7273,-92.2389,12/5/16 6:53,,,,,
34.7273,-92.2389,12/5/16 7:53,,,,,
34.7273,-92.2389,12/5/16 8:53,,,,,
34.7273,-92.2389,12/5/16 9:34,,,,,
34.7273,-92.2389,12/5/16 9:53,,,,,
34.7273,-92.2389,12/5/16 10:53,,,,,
34.7273,-92.2389,12/5/16 11:53,,,,,
34.7273,-92.2389,12/5/16 12:53,,,,,
34.7273,-92.2389,12/5/16 13:53,,,,,
34.7273,-92.2389,12/5/16 14:53,,,,,
34.7273,-92.2389,12/5/16 15:53,,,,,
34.7273,-92.2389,12/5/16 16:53,,,,,
34.7273,-92.2389,12/5/16 17:14,,,,,
34.7273,-92.2389,12/5/16 17:19,,,,,
34.7273,-92.2389,12/5/16 17:53,,,,,
34.7273,-92.2389,12/5/16 18:53,,,,,
34.7273,-92.2389,12/5/16 19:13,,,,,
34.7273,-92.2389,12/5/16 19:53,,,,,
34.7273,-92.2389,12/5/16 20:53,,,,,
