,,
DATE,TMAX,TMIN
2017-12-22,62,49
2017-12-23,63,39
2017-12-24,45,38
2017-12-25,45,27
2017-12-26,37,25
2017-12-27,40,25
2017-12-28,34,14
2017-12-29,31,14
2017-12-30,44,19
2017-12-31,41,23
2018-01-01,31,11
2018-01-02,25,8
2018-01-03,23,9
2018-01-04,38,12
2018-01-05,38,13
2018-01-06,51,13
2018-01-07,41,23
2018-01-08,49,33
2018-01-09,49,40
2018-01-10,46,40
2018-01-11,59,45
2018-01-12,64,23
2018-01-13,39,21
2018-01-14,36,20
2018-01-15,35,22
2018-01-16,48,13
2018-01-17,24,5
2018-01-18,30,5
2018-01-19,43,6
2018-01-20,46,23
2018-01-21,60,43
2018-01-22,66,47
2018-01-23,60,37
2018-01-24,52,21
2018-01-25,57,21
2018-01-26,63,23
2018-01-27,63,29
2018-01-28,59,30
2018-01-29,60,26
2018-01-30,48,18
2018-01-31,44,18
2018-02-01,66,34
2018-02-02,50,26
2018-02-03,40,25
2018-02-04,50,25
2018-02-05,57,20
2018-02-06,43,20
2018-02-07,41,33
2018-02-08,42,19
2018-02-09,52,20
2018-02-10,63,26
2018-02-11,54,34
2018-02-12,38,28
2018-02-13,45,26
2018-02-14,46,26
2018-02-15,62,46
2018-02-16,74,56
2018-02-17,67,39
2018-02-18,49,30
2018-02-19,60,30
2018-02-20,76,60
2018-02-21,79,44
2018-02-22,45,38
2018-02-23,48,38
2018-02-24,58,48
2018-02-25,70,39
2018-02-26,53,30
2018-02-27,64,30
2018-02-28,65,30
2018-03-01,63,53
2018-03-02,67,32
2018-03-03,59,30
2018-03-04,61,30
2018-03-05,56,42
2018-03-06,73,31
2018-03-07,62,29
2018-03-08,53,25
2018-03-09,60,25
2018-03-10,70,35
2018-03-11,71,51
2018-03-12,64,34
2018-03-13,58,29
2018-03-14,60,28
2018-03-15,63,28
2018-03-16,74,32
2018-03-17,76,43
2018-03-18,78,43
2018-03-19,59,49
2018-03-20,74,48
2018-03-21,57,35
2018-03-22,64,31
2018-03-23,68,31
2018-03-24,73,49
2018-03-25,79,45
2018-03-26,62,45
2018-03-27,80,49
2018-03-28,80,60
2018-03-29,65,58
2018-03-30,66,41
2018-03-31,66,41
2018-04-01,77,41
2018-04-02,63,39
2018-04-03,68,39
2018-04-04,77,34
2018-04-05,56,32
2018-04-06,60,32
2018-04-07,57,38
2018-04-08,51,24
2018-04-09,50,24
2018-04-10,66,33
2018-04-11,65,37
2018-04-12,76,37
2018-04-13,83,54
2018-04-14,77,58
2018-04-15,58,40
2018-04-16,49,29
2018-04-17,68,29
2018-04-18,82,41
2018-04-19,80,44
2018-04-20,63,34
2018-04-21,67,34
2018-04-22,67,42
2018-04-23,64,54
2018-04-24,64,46
2018-04-25,80,46
2018-04-26,69,48
2018-04-27,69,45
2018-04-28,77,43
2018-04-29,84,43
2018-04-30,71,44
2018-05-01,80,44
2018-05-02,83,60
2018-05-03,83,60
2018-05-04,80,65
2018-05-05,74,60
2018-05-06,82,52
2018-05-07,88,52
2018-05-08,89,57
2018-05-09,91,57
2018-05-10,90,59
2018-05-11,88,59
2018-05-12,90,65
2018-05-13,90,61
2018-05-14,93,62
2018-05-15,93,63
2018-05-16,85,62
2018-05-17,84,63
2018-05-18,80,60
2018-05-19,90,60
2018-05-20,94,65
2018-05-21,92,68
2018-05-22,83,65
2018-05-23,84,65
2018-05-24,89,64
2018-05-25,91,64
2018-05-26,85,65
2018-05-27,86,65
2018-05-28,92,66
2018-05-29,93,67
2018-05-30,92,67
2018-05-31,94,70
2018-06-01,91,76
2018-06-02,94,69
2018-06-03,94,70
2018-06-04,89,56
2018-06-05,88,57
2018-06-06,89,60
2018-06-07,91,60
2018-06-08,94,62
2018-06-09,92,65
2018-06-10,91,65
2018-06-11,95,65
2018-06-12,92,74
2018-06-13,94,73
2018-06-14,95,67
2018-06-15,97,68
2018-06-16,96,70
2018-06-17,96,70
2018-06-18,92,73
2018-06-19,91,68
2018-06-20,92,69
2018-06-21,85,70
2018-06-22,94,65
2018-06-23,92,67
2018-06-24,92,67
2018-06-25,92,66
2018-06-26,93,67
2018-06-27,96,75
2018-06-28,100,73
2018-06-29,101,73
2018-06-30,96,73
2018-07-01,98,74
2018-07-02,97,72
2018-07-03,96,73
2018-07-04,92,74
2018-07-05,93,74
2018-07-06,95,74
2018-07-07,96,69
2018-07-08,90,69
2018-07-09,91,69
2018-07-10,91,69
2018-07-11,96,70
2018-07-12,97,72
2018-07-13,97,72
2018-07-14,101,73
2018-07-15,98,74
2018-07-16,101,74
2018-07-17,93,71
2018-07-18,96,71
2018-07-19,85,73
2018-07-20,99,75
2018-07-21,98,71
2018-07-22,93,65
2018-07-23,92,65
2018-07-24,92,66
2018-07-25,96,66
2018-07-26,98,67
2018-07-27,96,68
2018-07-28,86,67
2018-07-29,80,67
2018-07-30,89,66
2018-07-31,81,65
2018-08-01,87,60
2018-08-02,90,60
2018-08-03,93,60
2018-08-04,92,63
2018-08-05,92,66
2018-08-06,95,72
2018-08-07,94,69
2018-08-08,97,69
2018-08-09,83,68
2018-08-10,86,66
2018-08-11,92,66
2018-08-12,94,67
2018-08-13,89,70
2018-08-14,80,70
2018-08-15,85,70
2018-08-16,84,75
2018-08-17,96,71
2018-08-18,81,70
2018-08-19,90,70
2018-08-20,89,70
2018-08-21,89,65
2018-08-22,84,63
2018-08-23,87,63
2018-08-24,84,64
2018-08-25,92,65
2018-08-26,93,70
2018-08-27,93,70
2018-08-28,93,74
2018-08-29,94,74
2018-08-30,92,73
2018-08-31,97,68
2018-09-01,91,68
2018-09-02,89,71
2018-09-03,86,70
2018-09-04,88,70
2018-09-05,89,69
2018-09-06,90,69
2018-09-07,80,73
2018-09-08,83,73
2018-09-09,87,66
2018-09-10,76,65
2018-09-11,79,62
2018-09-12,75,63
2018-09-13,76,62
2018-09-14,89,62
2018-09-15,92,66
2018-09-16,92,66
2018-09-17,93,66
2018-09-18,93,68
2018-09-19,94,68
2018-09-20,96,68
2018-09-21,94,69
2018-09-22,91,62
2018-09-23,71,62
2018-09-24,67,63
2018-09-25,80,64
2018-09-26,87,67
2018-09-27,74,56
2018-09-28,65,52
2018-09-29,76,55
2018-09-30,78,54
2018-10-01,83,54
2018-10-02,84,64
2018-10-03,89,64
2018-10-04,89,66
2018-10-05,91,66
2018-10-06,90,67
2018-10-07,88,67
2018-10-08,86,67
2018-10-09,88,67
2018-10-10,82,69
2018-10-11,79,50
2018-10-12,68,47
2018-10-13,62,47
2018-10-14,58,54
2018-10-15,70,55
2018-10-16,64,45
2018-10-17,50,45
2018-10-18,68,46
2018-10-19,64,44
2018-10-20,62,44
2018-10-21,69,38
2018-10-22,59,33
2018-10-23,64,33
2018-10-24,70,40
2018-10-25,65,40
2018-10-26,55,49
2018-10-27,57,39
2018-10-28,73,39
2018-10-29,79,42
2018-10-30,73,42
2018-10-31,78,54
2018-11-01,76,52
2018-11-02,58,37
2018-11-03,61,36
2018-11-04,68,36
2018-11-05,62,39
2018-11-06,60,45
2018-11-07,65,51
2018-11-08,60,46
2018-11-09,55,39
2018-11-10,54,26
2018-11-11,44,26
2018-11-12,48,36
2018-11-13,44,31
2018-11-14,41,28
2018-11-15,,21
2018-11-16,50,21
,,
,,
